AAPB Unique Identifier (GUID),Type,Value,Timecode IN,Timecode OUT,File Duration,SonyCi ID,Filename
cpb-aacip/37-02q575v3,Significant speaker voice,"Gore, Al",2925,3098,3620.130249,1e154de21a7941889537801a07f2a999,cpb-aacip-37-02q575v3.h264.mp4
cpb-aacip/37-20fttjcv,Significant speaker voice,"Gore, Al",770,836,3719.140136,25c4ba22aff94ac8bbf0cd27f9c04f37,cpb-aacip-37-20fttjcv.h264.mp4
cpb-aacip/37-20fttjcv,Significant speaker voice,"Gore, Al",867,937,3719.140136,25c4ba22aff94ac8bbf0cd27f9c04f37,cpb-aacip-37-20fttjcv.h264.mp4
cpb-aacip/37-20fttjcv,Significant speaker voice,"Gore, Al",1479,1628,3719.140136,25c4ba22aff94ac8bbf0cd27f9c04f37,cpb-aacip-37-20fttjcv.h264.mp4
cpb-aacip/37-289gj28q,Significant speaker voice,"Gore, Al",1089,1194,3711.129252,fe55a65da4e04c2baf9ca3f1d6971589,cpb-aacip-37-289gj28q.h264.mp4
cpb-aacip/37-289gj28q,Significant speaker voice,"Gore, Al",1505,1602,3711.129252,fe55a65da4e04c2baf9ca3f1d6971589,cpb-aacip-37-289gj28q.h264.mp4
cpb-aacip/37-289gj28q,Significant speaker voice,"Gore, Al",2833,2946,3711.129252,fe55a65da4e04c2baf9ca3f1d6971589,cpb-aacip-37-289gj28q.h264.mp4
cpb-aacip/37-816m992s,Significant speaker voice,"Gore, Al",378,537,3713.126168,2675b4bb2174493095a9649368c7f89f,cpb-aacip-37-816m992s.h264.mp4
cpb-aacip/37-816m992s,Significant speaker voice,"Gore, Al",755,833,3713.126168,2675b4bb2174493095a9649368c7f89f,cpb-aacip-37-816m992s.h264.mp4
cpb-aacip/37-816m992s,Significant speaker voice,"Gore, Al",2121,2217,3713.126168,2675b4bb2174493095a9649368c7f89f,cpb-aacip-37-816m992s.h264.mp4
cpb-aacip/37-182jm9kk,Significant speaker voice,"Gore, Al",1002,1190,3700.099773,e7cd1bcee409496f8b11183f083ee30a,cpb-aacip-37-182jm9kk.h264.mp4
cpb-aacip/37-182jm9kk,Significant speaker voice,"Gore, Al",1932,2027,3700.099773,e7cd1bcee409496f8b11183f083ee30a,cpb-aacip-37-182jm9kk.h264.mp4
cpb-aacip/37-182jm9kk,Significant speaker voice,"Gore, Al",2963,3059,3700.099773,e7cd1bcee409496f8b11183f083ee30a,cpb-aacip-37-182jm9kk.h264.mp4
cpb-aacip/37-945qg5px,Significant speaker voice,"Gore, Al",591,691,3630.091610,4705b437a1e34323b2f96d980d0692dd,cpb-aacip-37-945qg5px.h264.mp4
cpb-aacip/37-945qg5px,Significant speaker voice,"Gore, Al",1217,1322,3630.091610,4705b437a1e34323b2f96d980d0692dd,cpb-aacip-37-945qg5px.h264.mp4
cpb-aacip/37-945qg5px,Significant speaker voice,"Gore, Al",3200,3333,3630.091610,4705b437a1e34323b2f96d980d0692dd,cpb-aacip-37-945qg5px.h264.mp4
cpb-aacip/75-81wdc17f,Significant speaker voice,"King, Martin Luther",217,292,3180.066000,4a94ba677d154ad8ba7e479bb87f09a8,cpb-aacip-75-81wdc17f.h264.mp4
cpb-aacip/75-81wdc17f,Significant speaker voice,"King, Martin Luther",300,410,3180.066000,4a94ba677d154ad8ba7e479bb87f09a8,cpb-aacip-75-81wdc17f.h264.mp4
cpb-aacip/75-81wdc17f,Significant speaker voice,"King, Martin Luther",549,570,3180.066000,4a94ba677d154ad8ba7e479bb87f09a8,cpb-aacip-75-81wdc17f.h264.mp4
cpb-aacip/75-81wdc17f,Significant speaker voice,"King, Martin Luther",611,661,3180.066000,4a94ba677d154ad8ba7e479bb87f09a8,cpb-aacip-75-81wdc17f.h264.mp4
cpb-aacip/75-81wdc17f,Significant speaker voice,"King, Martin Luther",1321,1641,3180.066000,4a94ba677d154ad8ba7e479bb87f09a8,cpb-aacip-75-81wdc17f.h264.mp4
cpb-aacip/75-99n2zczx,Significant speaker voice,"King, Martin Luther",12,77,3298.093000,f6ae5c70d0f24c3a8772b92b7554bc20,cpb-aacip-75-99n2zczx.h264.mp4
cpb-aacip/75-99n2zczx,Significant speaker voice,"King, Martin Luther",673,712,3298.093000,f6ae5c70d0f24c3a8772b92b7554bc20,cpb-aacip-75-99n2zczx.h264.mp4
cpb-aacip/75-99n2zczx,Significant speaker voice,"King, Martin Luther",789,880,3298.093000,f6ae5c70d0f24c3a8772b92b7554bc20,cpb-aacip-75-99n2zczx.h264.mp4
cpb-aacip/75-99n2zczx,Significant speaker voice,"Johnson, Lyndon",881,915,3298.093000,f6ae5c70d0f24c3a8772b92b7554bc20,cpb-aacip-75-99n2zczx.h264.mp4
cpb-aacip/75-99n2zczx,Significant speaker voice,"King, Martin Luther",1194,1387,3298.093000,f6ae5c70d0f24c3a8772b92b7554bc20,cpb-aacip-75-99n2zczx.h264.mp4
cpb-aacip/75-99n2zczx,Significant speaker voice,"Johnson, Lyndon",1409,1462,3298.093000,f6ae5c70d0f24c3a8772b92b7554bc20,cpb-aacip-75-99n2zczx.h264.mp4
cpb-aacip/29-ns0ks6jk38,Significant speaker voice,"King, Martin Luther",2076,2081,3226.181000,d4c0a800c3e84f95a78ad7bf1ce5023b,cpb-aacip-29-ns0ks6jk38__MLKmemorial_.h264.mp4
cpb-aacip/29-ns0ks6jk38,Significant speaker voice,"King, Martin Luther",2091,2151,3226.181000,d4c0a800c3e84f95a78ad7bf1ce5023b,cpb-aacip-29-ns0ks6jk38__MLKmemorial_.h264.mp4
cpb-aacip/29-ns0ks6jk38,Significant speaker voice,"King, Martin Luther",2154,2181,3226.181000,d4c0a800c3e84f95a78ad7bf1ce5023b,cpb-aacip-29-ns0ks6jk38__MLKmemorial_.h264.mp4
cpb-aacip/15-99s1kk2c,Significant speaker voice,"King, Martin Luther",10,82,3478.632000,fc92e0b0b75144b09699fbefbd1251b6,cpb-aacip-15-99s1kk2c__218662_.mp3
cpb-aacip/15-99s1kk2c,Significant speaker voice,"King, Martin Luther",137,567,3478.632000,fc92e0b0b75144b09699fbefbd1251b6,cpb-aacip-15-99s1kk2c__218662_.mp3
cpb-aacip/15-4947dm5p,Significant speaker voice,"King, Martin Luther",33,140,2276.064000,167bdb7befc5429584a413dfc36e0407,cpb-aacip-15-4947dm5p.mp3
cpb-aacip/15-4947dm5p,Significant speaker voice,"King, Martin Luther",204,627,2276.064000,167bdb7befc5429584a413dfc36e0407,cpb-aacip-15-4947dm5p.mp3
cpb-aacip/15-4947dm5p,Significant speaker voice,"King, Martin Luther",714,925,2276.064000,167bdb7befc5429584a413dfc36e0407,cpb-aacip-15-4947dm5p.mp3
cpb-aacip/15-9c824d9h,Significant speaker voice,"King, Martin Luther",3,1721,1729.560000,aba428ba7aef44cf841e3079bee44d94,cpb-aacip-15-9c824d9h__231819_.mp3
cpb-aacip/15-92b8vb7n,Significant speaker voice,"King, Martin Luther",29,1732,1769.568000,3b729ef9d7d04b05b72bebb8283a90ec,cpb-aacip-15-92b8vb7n__116001_.mp3
cpb-aacip/15-95d8nf0z,Sound quality,NPR embedded feed,1,6,1666.488000,46ccb5d84f92456c8437d8d68b859001,cpb-aacip-15-95d8nf0z__116003_.mp3
cpb-aacip/15-95d8nf0z,Significant speaker voice,"King, Martin Luther",32,1632,1666.488000,46ccb5d84f92456c8437d8d68b859001,cpb-aacip-15-95d8nf0z__116003_.mp3
cpb-aacip/15-95d8nf0z,Sound quality,NPR embedded feed,1659,1663,1666.488000,46ccb5d84f92456c8437d8d68b859001,cpb-aacip-15-95d8nf0z__116003_.mp3
cpb-aacip/15-97h1dm5g,Sound quality,NPR embedded feed,1,4,1718.880000,12d25028095e46819f53ec9364a189b9,cpb-aacip-15-97h1dm5g__116004_.mp3
cpb-aacip/15-97h1dm5g,Significant speaker voice,"King, Martin Luther",32,1678,1718.880000,12d25028095e46819f53ec9364a189b9,cpb-aacip-15-97h1dm5g__116004_.mp3
cpb-aacip/15-97h1dm5g,Sound quality,NPR embedded feed,1704,1708,1718.880000,12d25028095e46819f53ec9364a189b9,cpb-aacip-15-97h1dm5g__116004_.mp3
cpb-aacip/15-92r3nw9z,Sound quality,NPR embedded feed,5,8,1767.024000,07241fee8fc2413ea5c544ceb7e69a17,cpb-aacip-15-92r3nw9z__116000_.mp3
cpb-aacip/15-92r3nw9z,Significant speaker voice,"King, Martin Luther",32,1732,1767.024000,07241fee8fc2413ea5c544ceb7e69a17,cpb-aacip-15-92r3nw9z__116000_.mp3
cpb-aacip/15-92r3nw9z,Sound quality,NPR embedded feed,1759,1763,1767.024000,07241fee8fc2413ea5c544ceb7e69a17,cpb-aacip-15-92r3nw9z__116000_.mp3
cpb-aacip/15-9hx15q9n,Significant speaker voice,"King, Martin Luther",1044,1233,3655.152000,0601957af2cb49ba8ba51f59afaf778b,cpb-aacip-15-9hx15q9n__115102_.mp3
cpb-aacip/15-9hx15q9n,Significant speaker voice,"King, Martin Luther",1250,1283,3655.152000,0601957af2cb49ba8ba51f59afaf778b,cpb-aacip-15-9hx15q9n__115102_.mp3
cpb-aacip/15-9hx15q9n,Significant speaker voice,"King, Martin Luther",1742,3608,3655.152000,0601957af2cb49ba8ba51f59afaf778b,cpb-aacip-15-9hx15q9n__115102_.mp3
cpb-aacip/15-9pg1hn7g,Significant speaker voice,"King, Martin Luther",273,333,3589.318000,df44a88648924e688e95ba5a5f664889,cpb-aacip-15-9pg1hn7g__83722_.h264.mp4
cpb-aacip/15-9pg1hn7g,Significant speaker voice,"King, Martin Luther",359,411,3589.318000,df44a88648924e688e95ba5a5f664889,cpb-aacip-15-9pg1hn7g__83722_.h264.mp4
cpb-aacip/15-9pg1hn7g,Significant speaker voice,"King, Martin Luther",1001,1014,3589.318000,df44a88648924e688e95ba5a5f664889,cpb-aacip-15-9pg1hn7g__83722_.h264.mp4
cpb-aacip/15-9pg1hn7g,Significant speaker voice,"King, Martin Luther",2080,2090,3589.318000,df44a88648924e688e95ba5a5f664889,cpb-aacip-15-9pg1hn7g__83722_.h264.mp4
cpb-aacip/15-90dv4hd9,Significant speaker voice,"King, Martin Luther",6,3102,3553.656000,34c85875b457443c9bf9f8528e378f96,cpb-aacip-15-90dv4hd9.mp3
cpb-aacip/15-90dv4hd9,Significant speaker voice,"King, Martin Luther",3114,3239,3553.656000,34c85875b457443c9bf9f8528e378f96,cpb-aacip-15-90dv4hd9.mp3
cpb-aacip/15-90dv4hd9,Significant speaker voice,"King, Martin Luther",3251,3544,3553.656000,34c85875b457443c9bf9f8528e378f96,cpb-aacip-15-90dv4hd9.mp3
cpb-aacip/15-98s4jp3d,Significant speaker voice,"King, Martin Luther",4,3057,3513.888000,a8466da3974f446998bca794002a697e,cpb-aacip-15-98s4jp3d__230756_.mp3
cpb-aacip/15-gq6qz22m1f,Significant speaker voice,"King, Martin Luther",1,43,108.832000,c9def12b54cf4b10815346b69e4935e9,cpb-aacip-15-gq6qz22m1f__CBS217863_.h264.mp4
cpb-aacip/27-pr7mp4w42p,Significant speaker voice,"King, Martin Luther",20,57,1757.760000,29ec2e41d8cc4d218154e4358bb70023,cpb-aacip-27-pr7mp4w42p__WYSO_PA_318_.mp3
cpb-aacip/15-24jm6d99,Significant speaker voice,"King, Martin Luther",6,3099,3549.888000,f10930fb162644fda3248e4e506ea305,cpb-aacip-15-24jm6d99.mp3
cpb-aacip/28-td9n29pp9j,Significant speaker voice,"Baldwin, James",32,208,1605.408000,f965cf9612054347aabe2cbdf87cd487,cpb-aacip-28-td9n29pp9j__PRA_AAPP_BC0642_James_Baldwin_on_Angela_Davis_.mp3
cpb-aacip/28-td9n29pp9j,Significant speaker voice,"Baldwin, James",384,540,1605.408000,f965cf9612054347aabe2cbdf87cd487,cpb-aacip-28-td9n29pp9j__PRA_AAPP_BC0642_James_Baldwin_on_Angela_Davis_.mp3
cpb-aacip/28-td9n29pp9j,Significant speaker voice,"Baldwin, James",595,748,1605.408000,f965cf9612054347aabe2cbdf87cd487,cpb-aacip-28-td9n29pp9j__PRA_AAPP_BC0642_James_Baldwin_on_Angela_Davis_.mp3
cpb-aacip/28-td9n29pp9j,Significant speaker voice,"Baldwin, James",902,1594,1605.408000,f965cf9612054347aabe2cbdf87cd487,cpb-aacip-28-td9n29pp9j__PRA_AAPP_BC0642_James_Baldwin_on_Angela_Davis_.mp3
cpb-aacip/27-3j3901zq4r,Significant speaker voice,"King, Martin Luther",29,139,4414.584000,1c6bef2dbfdf41a28a8aaad15347c816,cpb-aacip-27-3j3901zq4r__WYSO_UN_8_.mp3
cpb-aacip/27-3j3901zq4r,Significant speaker voice,"King, Martin Luther",149,1980,4414.584000,1c6bef2dbfdf41a28a8aaad15347c816,cpb-aacip-27-3j3901zq4r__WYSO_UN_8_.mp3
cpb-aacip/27-3j3901zq4r,Significant speaker voice,"King, Martin Luther",1990,2323,4414.584000,1c6bef2dbfdf41a28a8aaad15347c816,cpb-aacip-27-3j3901zq4r__WYSO_UN_8_.mp3
cpb-aacip/15-9qn5zb31,Significant speaker voice,"King, Martin Luther",33,2305,2402.280000,943473152ff543c99abf2eb05e9090ee,cpb-aacip-15-9qn5zb31__256754_.mp3
cpb-aacip/30-s756d5pw2b,Significant speaker voice,"King, Martin Luther",214,327,3207.984000,33486d209345450abb1dfcb95707f0c8,cpb-aacip-30-s756d5pw2b__mlk_wausau_.mp3
cpb-aacip/30-s756d5pw2b,Significant speaker voice,"King, Martin Luther",332,1012,3207.984000,33486d209345450abb1dfcb95707f0c8,cpb-aacip-30-s756d5pw2b__mlk_wausau_.mp3
cpb-aacip/30-s756d5pw2b,Significant speaker voice,"King, Martin Luther",1014,1994,3207.984000,33486d209345450abb1dfcb95707f0c8,cpb-aacip-30-s756d5pw2b__mlk_wausau_.mp3
cpb-aacip/15-94746r4d,Significant speaker voice,"King, Martin Luther",311,328,5731.103000,a75a603f412a422ca7f04d805276d64f,cpb-aacip-15-94746r4d__318327_.h264.mp4
cpb-aacip/15-94746r4d,Significant speaker voice,"King, Martin Luther",353,363,5731.103000,a75a603f412a422ca7f04d805276d64f,cpb-aacip-15-94746r4d__318327_.h264.mp4
cpb-aacip/15-94746r4d,Significant speaker voice,"King, Martin Luther",369,409,5731.103000,a75a603f412a422ca7f04d805276d64f,cpb-aacip-15-94746r4d__318327_.h264.mp4
cpb-aacip/30-52j6r22x,Significant speaker voice,"King, Martin Luther",429,3123,3391.200000,d2634bd7a9e74fd7a5ccf1d89afcf88c,cpb-aacip-30-52j6r22x.mp3
cpb-aacip/129-75r7t309,Significant speaker voice,"King, Martin Luther",1194,1197,1742.612000,41682b7f546845f5a6cf89d8c24dd71d,cpb-aacip-129-75r7t309.h264.mp4
cpb-aacip/28-fn10p0x51h,Significant speaker voice,"King, Martin Luther",59,651,4324.704979,9b35eb97a9564920bb57d527e224a215,cpb-aacip-28-fn10p0x51h__PRA_AAPP_BB1195_Americas_chief_moral_dilemma_.mp3
cpb-aacip/28-fn10p0x51h,Significant speaker voice,"King, Martin Luther",659,733,4324.704979,9b35eb97a9564920bb57d527e224a215,cpb-aacip-28-fn10p0x51h__PRA_AAPP_BB1195_Americas_chief_moral_dilemma_.mp3
cpb-aacip/28-fn10p0x51h,Significant speaker voice,"King, Martin Luther",737,1005,4324.704979,9b35eb97a9564920bb57d527e224a215,cpb-aacip-28-fn10p0x51h__PRA_AAPP_BB1195_Americas_chief_moral_dilemma_.mp3
cpb-aacip/28-fn10p0x51h,Significant speaker voice,"King, Martin Luther",1014,1154,4324.704979,9b35eb97a9564920bb57d527e224a215,cpb-aacip-28-fn10p0x51h__PRA_AAPP_BB1195_Americas_chief_moral_dilemma_.mp3
cpb-aacip/28-jw86h4d557,Significant speaker voice,"King, Martin Luther",24,109,3129.888000,b6ee9ff01a544c818e6bdf14d199aa25,cpb-aacip-28-jw86h4d557__PRA_AAPP_BB1230_The_Civil_Rights_movement_and_its_goals_for_the_future_.mp3
cpb-aacip/28-jw86h4d557,Significant speaker voice,"King, Martin Luther",114,2454,3129.888000,b6ee9ff01a544c818e6bdf14d199aa25,cpb-aacip-28-jw86h4d557__PRA_AAPP_BB1230_The_Civil_Rights_movement_and_its_goals_for_the_future_.mp3
cpb-aacip/500-bv79x35h,Significant speaker voice,"King, Martin Luther",36,1775,1781.352000,ee34605722974c5597306731b25ae220,cpb-aacip-500-bv79x35h.mp3
cpb-aacip/28-804xg9fh46,Significant speaker voice,"King, Martin Luther",251,2522,2684.304979,321c49e12858492ba37ec442d99683f3,cpb-aacip-28-804xg9fh46__PRA_AAPP_BB0115_On_the_power_of_peaceful_persuasion_.mp3
cpb-aacip/129-87pnw93t,Significant speaker voice,"King, Martin Luther",145,166,1568.833016,d0550c2161e544c8b34a5e5505827a49,cpb-aacip-129-87pnw93t.h264.mp4
cpb-aacip/129-87pnw93t,Significant speaker voice,"King, Martin Luther",373,382,1568.833016,d0550c2161e544c8b34a5e5505827a49,cpb-aacip-129-87pnw93t.h264.mp4
cpb-aacip/62-gx44q7r441,Significant speaker voice,"King, Martin Luther",1158,1432,1763.324000,9c4beebeeebc445cae6aa0ed4be1361e,cpb-aacip-62-gx44q7r441__netnola_dydn_15_doc_.h264.mp4
cpb-aacip/15-9gh9b874,Significant speaker voice,"Baldwin, James",1,53,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"King, Martin Luther",244,336,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"King, Martin Luther",386,410,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"King, Martin Luther",427,479,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"King, Martin Luther",598,634,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"King, Martin Luther",688,761,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"King, Martin Luther",796,863,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"X, Malcolm",1325,1505,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"X, Malcolm",1521,1649,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"X, Malcolm",1673,1762,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"X, Malcolm",1775,1801,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"X, Malcolm",1814,1869,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"X, Malcolm",1875,1952,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"X, Malcolm",1962,2010,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"X, Malcolm",2020,2091,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"Baldwin, James",2198,2344,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"Baldwin, James",2353,2475,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"Baldwin, James",2520,2696,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"Baldwin, James",2751,2892,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"Baldwin, James",2899,2957,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"Baldwin, James",2973,3075,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"Baldwin, James",3105,3181,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9gh9b874,Significant speaker voice,"Baldwin, James",3216,3317,3521.256000,cb3b3e7559b3405997ba6ca30aa7d1cf,cpb-aacip-15-9gh9b874__231080_.mp3
cpb-aacip/15-9h98zc9n,Significant speaker voice,"King, Martin Luther",19,41,268.446000,5c30e5b007754646993d73efd581b0f7,cpb-aacip-15-9h98zc9n__317427_.h264.mp4
cpb-aacip/15-9h98zc9n,Significant speaker voice,"King, Martin Luther",57,67,268.446000,5c30e5b007754646993d73efd581b0f7,cpb-aacip-15-9h98zc9n__317427_.h264.mp4
cpb-aacip/15-9h98zc9n,Significant speaker voice,"King, Martin Luther",87,113,268.446000,5c30e5b007754646993d73efd581b0f7,cpb-aacip-15-9h98zc9n__317427_.h264.mp4
cpb-aacip/28-8g8ff3m84h,Significant speaker voice,"King, Martin Luther",106,513,4664.856000,50fc4c5415bd448599181d114705b41f,cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_.mp3
cpb-aacip/28-8g8ff3m84h,Significant speaker voice,"King, Martin Luther",519,558,4664.856000,50fc4c5415bd448599181d114705b41f,cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_.mp3
cpb-aacip/28-8g8ff3m84h,Significant speaker voice,"X, Malcolm",3681,3714,4664.856000,50fc4c5415bd448599181d114705b41f,cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_.mp3
cpb-aacip/28-8g8ff3m84h,Significant speaker voice,"X, Malcolm",3735,3867,4664.856000,50fc4c5415bd448599181d114705b41f,cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_.mp3
cpb-aacip/28-8g8ff3m84h,Significant speaker voice,"X, Malcolm",4047,4086,4664.856000,50fc4c5415bd448599181d114705b41f,cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_.mp3
cpb-aacip/28-8g8ff3m84h,Significant speaker voice,"X, Malcolm",4151,4223,4664.856000,50fc4c5415bd448599181d114705b41f,cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_.mp3
cpb-aacip/28-8g8ff3m84h,Significant speaker voice,"X, Malcolm",4230,4341,4664.856000,50fc4c5415bd448599181d114705b41f,cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_.mp3
cpb-aacip/15-9br8mg2v,Significant speaker voice,"King, Martin Luther",281,339,3485.400979,bb356835a4b7498a868000a6464e4fa4,cpb-aacip-15-9br8mg2v__231081_.mp3
cpb-aacip/15-9br8mg2v,Significant speaker voice,"King, Martin Luther",851,890,3485.400979,bb356835a4b7498a868000a6464e4fa4,cpb-aacip-15-9br8mg2v__231081_.mp3
cpb-aacip/15-9br8mg2v,Significant speaker voice,"King, Martin Luther",1291,1312,3485.400979,bb356835a4b7498a868000a6464e4fa4,cpb-aacip-15-9br8mg2v__231081_.mp3
cpb-aacip/15-9br8mg2v,Significant speaker voice,"King, Martin Luther",1537,1579,3485.400979,bb356835a4b7498a868000a6464e4fa4,cpb-aacip-15-9br8mg2v__231081_.mp3
cpb-aacip/15-92804z5z,Significant speaker voice,"Baldwin, James",63,116,3599.604000,1a9bcfff5ec1475a9275be7dc4927a64,cpb-aacip-15-92804z5z__318380_.h264.mp4
cpb-aacip/15-92804z5z,Significant speaker voice,"King, Martin Luther",755,828,3599.604000,1a9bcfff5ec1475a9275be7dc4927a64,cpb-aacip-15-92804z5z__318380_.h264.mp4
cpb-aacip/15-92804z5z,Significant speaker voice,"King, Martin Luther",864,931,3599.604000,1a9bcfff5ec1475a9275be7dc4927a64,cpb-aacip-15-92804z5z__318380_.h264.mp4
cpb-aacip/15-92804z5z,Significant speaker voice,"King, Martin Luther",965,1144,3599.604000,1a9bcfff5ec1475a9275be7dc4927a64,cpb-aacip-15-92804z5z__318380_.h264.mp4
cpb-aacip/15-92804z5z,Significant speaker voice,"King, Martin Luther",1162,1229,3599.604000,1a9bcfff5ec1475a9275be7dc4927a64,cpb-aacip-15-92804z5z__318380_.h264.mp4
cpb-aacip/15-92804z5z,Significant speaker voice,"X, Malcolm",1395,1524,3599.604000,1a9bcfff5ec1475a9275be7dc4927a64,cpb-aacip-15-92804z5z__318380_.h264.mp4
cpb-aacip/15-92804z5z,Significant speaker voice,"X, Malcolm",1531,1577,3599.604000,1a9bcfff5ec1475a9275be7dc4927a64,cpb-aacip-15-92804z5z__318380_.h264.mp4
cpb-aacip/15-92804z5z,Significant speaker voice,"X, Malcolm",1593,1693,3599.604000,1a9bcfff5ec1475a9275be7dc4927a64,cpb-aacip-15-92804z5z__318380_.h264.mp4
cpb-aacip/15-92804z5z,Significant speaker voice,"X, Malcolm",1701,1723,3599.604000,1a9bcfff5ec1475a9275be7dc4927a64,cpb-aacip-15-92804z5z__318380_.h264.mp4
cpb-aacip/15-92804z5z,Significant speaker voice,"X, Malcolm",1746,1835,3599.604000,1a9bcfff5ec1475a9275be7dc4927a64,cpb-aacip-15-92804z5z__318380_.h264.mp4
cpb-aacip/15-92804z5z,Significant speaker voice,"Baldwin, James",2264,2423,3599.604000,1a9bcfff5ec1475a9275be7dc4927a64,cpb-aacip-15-92804z5z__318380_.h264.mp4
cpb-aacip/15-92804z5z,Significant speaker voice,"Baldwin, James",2440,2552,3599.604000,1a9bcfff5ec1475a9275be7dc4927a64,cpb-aacip-15-92804z5z__318380_.h264.mp4
cpb-aacip/15-92804z5z,Significant speaker voice,"Baldwin, James",2599,2775,3599.604000,1a9bcfff5ec1475a9275be7dc4927a64,cpb-aacip-15-92804z5z__318380_.h264.mp4
cpb-aacip/15-92804z5z,Significant speaker voice,"Baldwin, James",2845,2975,3599.604000,1a9bcfff5ec1475a9275be7dc4927a64,cpb-aacip-15-92804z5z__318380_.h264.mp4
cpb-aacip/500-m9023j32,Significant speaker voice,"King, Martin Luther",7,70,1792.320979,37c10125969d42e2b100022b38c471b8,cpb-aacip-500-m9023j32.mp3
cpb-aacip/500-m9023j32,Significant speaker voice,"King, Martin Luther",75,142,1792.320979,37c10125969d42e2b100022b38c471b8,cpb-aacip-500-m9023j32.mp3
